club,coupon_type,alternative,form,freecoupons,price_generic,info_name,mailorder,name,pharmacy,price,retail
53.93,with free Coupon,Focalin Xr,capsule,53.25,generic,Dexmethylphenidate,,Dexmethylphenidate Er,Safeway,119.55,233
53.93,with free Coupon,Focalin Xr,capsule,53.25,generic,Dexmethylphenidate,,Dexmethylphenidate Er,Albertsons (Sav-on),119.55,233
53.93,with free Discount,Focalin Xr,capsule,53.25,generic,Dexmethylphenidate,,Dexmethylphenidate Er,Walgreens,87,
5.72,with free Coupon,"Vibramycin,Acticlate,Morgidox,Periostat,Vibra Tabs",capsule,5.48,generic,Doxycycline Hyclate,4.62,Doxycycline Hyclate,CVS Pharmacy,24.13,76
5.72,with free Coupon,"Vibramycin,Acticlate,Morgidox,Periostat,Vibra Tabs",capsule,5.48,generic,Doxycycline Hyclate,4.62,Doxycycline Hyclate,Walgreens,35.94,78
5.72,with free Discount,"Vibramycin,Acticlate,Morgidox,Periostat,Vibra Tabs",capsule,5.48,generic,Doxycycline Hyclate,4.62,Doxycycline Hyclate,Walmart,16.12,59
5.72,with free Coupon,"Vibramycin,Acticlate,Morgidox,Periostat,Vibra Tabs",capsule,5.48,generic,Doxycycline Hyclate,4.62,Doxycycline Hyclate,Ralphs,11.13,89
5.72,with free Coupon,"Vibramycin,Acticlate,Morgidox,Periostat,Vibra Tabs",capsule,5.48,generic,Doxycycline Hyclate,4.62,Doxycycline Hyclate,Vons Pharmacy,5.48,93
5.72,with free Coupon,"Vibramycin,Acticlate,Morgidox,Periostat,Vibra Tabs",capsule,5.48,generic,Doxycycline Hyclate,4.62,Doxycycline Hyclate,Albertsons (Sav-on),5.48,93
5.72,with free Coupon,"Vibramycin,Acticlate,Morgidox,Periostat,Vibra Tabs",capsule,5.48,generic,Doxycycline Hyclate,4.62,Doxycycline Hyclate,Safeway,5.48,76
5.72,with free Coupon,"Vibramycin,Acticlate,Morgidox,Periostat,Vibra Tabs",capsule,5.48,generic,Doxycycline Hyclate,4.62,Doxycycline Hyclate,Costco,6.35,37
5.72,with free Coupon,"Vibramycin,Acticlate,Morgidox,Periostat,Vibra Tabs",capsule,5.48,generic,Doxycycline Hyclate,4.62,Doxycycline Hyclate,Rite Aid,19.2,112
5.72,with free Coupon,"Vibramycin,Acticlate,Morgidox,Periostat,Vibra Tabs",capsule,5.48,generic,Doxycycline Hyclate,4.62,Doxycycline Hyclate,Target (CVS),24.13,76
6,with free Coupon,Cymbalta,capsule,7.69,generic,Cymbalta,5.43,Duloxetine,Costco,7.69,20
6,with free Coupon,Cymbalta,capsule,7.69,generic,Cymbalta,5.43,Duloxetine,Rite Aid,9.7,227
6,with free Discount,Cymbalta,capsule,7.69,generic,Cymbalta,5.43,Duloxetine,CVS Pharmacy,53.8,214
6,with free Coupon,Cymbalta,capsule,7.69,generic,Cymbalta,5.43,Duloxetine,Vons Pharmacy,8.73,134
6,with free Coupon,Cymbalta,capsule,7.69,generic,Cymbalta,5.43,Duloxetine,Ralphs,12.51,77
6,with free Coupon,Cymbalta,capsule,7.69,generic,Cymbalta,5.43,Duloxetine,Walgreens,50.53,214
6,with free Coupon,Cymbalta,capsule,7.69,generic,Cymbalta,5.43,Duloxetine,Albertsons (Sav-on),8.73,166
6,with free Coupon,Cymbalta,capsule,7.69,generic,Cymbalta,5.43,Duloxetine,Safeway,8.73,134
6,with free Discount,Cymbalta,capsule,7.69,generic,Cymbalta,5.43,Duloxetine,Target (CVS),53.8,214
6,retail price,Cymbalta,capsule,7.69,generic,Cymbalta,5.43,Duloxetine,Walmart,15,
24.23,with free Discount,Spectazole,tube of cream,25.11,generic,Econazole,28.9,Econazole,Walmart,27.82,389
24.23,with free Discount,Spectazole,tube of cream,25.11,generic,Econazole,28.9,Econazole,CVS Pharmacy,36.96,274
24.23,with free Coupon,Spectazole,tube of cream,25.11,generic,Econazole,28.9,Econazole,Vons Pharmacy,26.33,375
24.23,with free Coupon,Spectazole,tube of cream,25.11,generic,Econazole,28.9,Econazole,Ralphs,25.11,482
24.23,with free Coupon,Spectazole,tube of cream,25.11,generic,Econazole,28.9,Econazole,Costco,38.14,375
24.23,with free Coupon,Spectazole,tube of cream,25.11,generic,Econazole,28.9,Econazole,Walgreens,127.5,311
24.23,with free Coupon,Spectazole,tube of cream,25.11,generic,Econazole,28.9,Econazole,Albertsons (Sav-on),26.33,375
24.23,with free Discount,Spectazole,tube of cream,25.11,generic,Econazole,28.9,Econazole,Target (CVS),36.96,274
24.23,with free Coupon,Spectazole,tube of cream,25.11,generic,Econazole,28.9,Econazole,Safeway,26.33,375
24.23,with free Coupon,Spectazole,tube of cream,25.11,generic,Econazole,28.9,Econazole,Rite Aid,118.68,364
,with free Discount,,package,10.8,generic,Ethinyl Estradiol Levonorgestrel,55.44,Ethinyl Estradiol Levonorgestrel,CVS Pharmacy,22.03,93
,with free Coupon,,package,10.8,generic,Ethinyl Estradiol Levonorgestrel,55.44,Ethinyl Estradiol Levonorgestrel,Walgreens,27.54,56
,with free Coupon,,package,10.8,generic,Ethinyl Estradiol Levonorgestrel,55.44,Ethinyl Estradiol Levonorgestrel,Ralphs,12.18,90
,with free Coupon,,package,10.8,generic,Ethinyl Estradiol Levonorgestrel,55.44,Ethinyl Estradiol Levonorgestrel,Costco,13.6,54
,with free Coupon,,package,10.8,generic,Ethinyl Estradiol Levonorgestrel,55.44,Ethinyl Estradiol Levonorgestrel,Rite Aid,10.8,105
,with free Coupon,,package,10.8,generic,Ethinyl Estradiol Levonorgestrel,55.44,Ethinyl Estradiol Levonorgestrel,Vons Pharmacy,13.4,90
,with free Coupon,,package,10.8,generic,Ethinyl Estradiol Levonorgestrel,55.44,Ethinyl Estradiol Levonorgestrel,Albertsons (Sav-on),13.4,87
,with free Discount,,package,10.8,generic,Ethinyl Estradiol Levonorgestrel,55.44,Ethinyl Estradiol Levonorgestrel,Walmart,29.63,63
,with free Coupon,,package,10.8,generic,Ethinyl Estradiol Levonorgestrel,55.44,Ethinyl Estradiol Levonorgestrel,Safeway,13.4,86
,with free Discount,,package,10.8,generic,Ethinyl Estradiol Levonorgestrel,55.44,Ethinyl Estradiol Levonorgestrel,Target (CVS),22.03,93
23.02,with free Discount,Relpax,tablet,21.54,generic,Relpax,52.67,Eletriptan,Ralphs,21.54,369
23.02,with free Discount,Relpax,tablet,21.54,generic,Relpax,52.67,Eletriptan,CVS Pharmacy,85.72,183
23.02,with free Coupon,Relpax,tablet,21.54,generic,Relpax,52.67,Eletriptan,Vons Pharmacy,24.63,236
23.02,with free Coupon,Relpax,tablet,21.54,generic,Relpax,52.67,Eletriptan,Costco,26.49,66
23.02,with free Coupon,Relpax,tablet,21.54,generic,Relpax,52.67,Eletriptan,Albertsons (Sav-on),24.63,234
23.02,with free Coupon,Relpax,tablet,21.54,generic,Relpax,52.67,Eletriptan,Safeway,24.63,306
23.02,with free Discount,Relpax,tablet,21.54,generic,Relpax,52.67,Eletriptan,Walmart,34.36,346
23.02,with free Discount,Relpax,tablet,21.54,generic,Relpax,52.67,Eletriptan,Target (CVS),85.72,183
23.02,with free Coupon,Relpax,tablet,21.54,generic,Relpax,52.67,Eletriptan,Walgreens,96.82,201
23.02,with free Coupon,Relpax,tablet,21.54,generic,Relpax,52.67,Eletriptan,Rite Aid,77.52,335
13.14,with free Coupon,Minastrin 24 Fe,package,19.03,generic,Ethinyl Estradiol Norethindrone,49.56,Ethinyl Estradiol Norethindrone,CVS Pharmacy,34.12,78
13.14,with free Coupon,Minastrin 24 Fe,package,19.03,generic,Ethinyl Estradiol Norethindrone,49.56,Ethinyl Estradiol Norethindrone,Walgreens,30.58,88
13.14,with free Coupon,Minastrin 24 Fe,package,19.03,generic,Ethinyl Estradiol Norethindrone,49.56,Ethinyl Estradiol Norethindrone,Ralphs,24.82,86
13.14,with free Coupon,Minastrin 24 Fe,package,19.03,generic,Ethinyl Estradiol Norethindrone,49.56,Ethinyl Estradiol Norethindrone,Costco,20.97,25
13.14,with free Coupon,Minastrin 24 Fe,package,19.03,generic,Ethinyl Estradiol Norethindrone,49.56,Ethinyl Estradiol Norethindrone,Rite Aid,24.57,90
13.14,with free Coupon,Minastrin 24 Fe,package,19.03,generic,Ethinyl Estradiol Norethindrone,49.56,Ethinyl Estradiol Norethindrone,Vons Pharmacy,19.03,89
13.14,with free Coupon,Minastrin 24 Fe,package,19.03,generic,Ethinyl Estradiol Norethindrone,49.56,Ethinyl Estradiol Norethindrone,Albertsons (Sav-on),19.03,65
13.14,with free Discount,Minastrin 24 Fe,package,19.03,generic,Ethinyl Estradiol Norethindrone,49.56,Ethinyl Estradiol Norethindrone,Walmart,33.48,63
13.14,with free Coupon,Minastrin 24 Fe,package,19.03,generic,Ethinyl Estradiol Norethindrone,49.56,Ethinyl Estradiol Norethindrone,Safeway,19.03,79
13.14,with free Coupon,Minastrin 24 Fe,package,19.03,generic,Ethinyl Estradiol Norethindrone,49.56,Ethinyl Estradiol Norethindrone,Target (CVS),34.12,79
14.42,with free Discount,Activella,package,20.24,generic,Activella,49.1,Estradiol Norethindrone,Ralphs,20.24,120
14.42,with free Discount,Activella,package,20.24,generic,Activella,49.1,Estradiol Norethindrone,Albertsons (Sav-on),21.32,120
14.42,with free Coupon,Activella,package,20.24,generic,Activella,49.1,Estradiol Norethindrone,CVS Pharmacy,33.62,125
14.42,with free Coupon,Activella,package,20.24,generic,Activella,49.1,Estradiol Norethindrone,Costco,24.78,125
14.42,with free Coupon,Activella,package,20.24,generic,Activella,49.1,Estradiol Norethindrone,Rite Aid,23.37,181
14.42,with free Coupon,Activella,package,20.24,generic,Activella,49.1,Estradiol Norethindrone,Walgreens,45.12,153
14.42,with free Coupon,Activella,package,20.24,generic,Activella,49.1,Estradiol Norethindrone,Target (CVS),33.62,125
14.42,with free Discount,Activella,package,20.24,generic,Activella,49.1,Estradiol Norethindrone,Safeway,21.32,123
14.42,with free Discount,Activella,package,20.24,generic,Activella,49.1,Estradiol Norethindrone,Vons Pharmacy,21.32,121
14.42,with free Discount,Activella,package,20.24,generic,Activella,49.1,Estradiol Norethindrone,Walmart,43.94,110
10.69,with free Coupon,Lodine,tablet,13.75,generic,Etodolac,29,Etodolac,CVS Pharmacy,27.68,66
10.69,with free Coupon,Lodine,tablet,13.75,generic,Etodolac,29,Etodolac,Walgreens,23.13,72
10.69,with free Coupon,Lodine,tablet,13.75,generic,Etodolac,29,Etodolac,Ralphs,19.36,70
10.69,with free Coupon,Lodine,tablet,13.75,generic,Etodolac,29,Etodolac,Costco,13.75,43
10.69,with free Coupon,Lodine,tablet,13.75,generic,Etodolac,29,Etodolac,Rite Aid,17.44,77
10.69,with free Coupon,Lodine,tablet,13.75,generic,Etodolac,29,Etodolac,Vons Pharmacy,13.86,79
10.69,with free Coupon,Lodine,tablet,13.75,generic,Etodolac,29,Etodolac,Albertsons (Sav-on),13.86,79
10.69,with free Discount,Lodine,tablet,13.75,generic,Etodolac,29,Etodolac,Walmart,30.25,61
10.69,with free Coupon,Lodine,tablet,13.75,generic,Etodolac,29,Etodolac,Safeway,13.86,90
10.69,with free Coupon,Lodine,tablet,13.75,generic,Etodolac,29,Etodolac,Target (CVS),27.68,66
14.64,with free Discount,"Ortho Cyclen,Norgestimate Ethinyl Estradiol",package,12.84,generic,Estarylla,37.73,Estarylla,CVS Pharmacy,16.87,74
14.64,with free Discount,"Ortho Cyclen,Norgestimate Ethinyl Estradiol",package,12.84,generic,Estarylla,37.73,Estarylla,Walgreens,34.33,53
14.64,with free Discount,"Ortho Cyclen,Norgestimate Ethinyl Estradiol",package,12.84,generic,Estarylla,37.73,Estarylla,Ralphs,17.57,61
14.64,with free Coupon,"Ortho Cyclen,Norgestimate Ethinyl Estradiol",package,12.84,generic,Estarylla,37.73,Estarylla,Costco,13.29,25
14.64,with free Coupon,"Ortho Cyclen,Norgestimate Ethinyl Estradiol",package,12.84,generic,Estarylla,37.73,Estarylla,Rite Aid,12.84,102
14.64,with free Coupon,"Ortho Cyclen,Norgestimate Ethinyl Estradiol",package,12.84,generic,Estarylla,37.73,Estarylla,Vons Pharmacy,13.29,61
14.64,with free Coupon,"Ortho Cyclen,Norgestimate Ethinyl Estradiol",package,12.84,generic,Estarylla,37.73,Estarylla,Albertsons (Sav-on),13.29,75
14.64,with free Discount,"Ortho Cyclen,Norgestimate Ethinyl Estradiol",package,12.84,generic,Estarylla,37.73,Estarylla,Walmart,32.89,94
14.64,with free Coupon,"Ortho Cyclen,Norgestimate Ethinyl Estradiol",package,12.84,generic,Estarylla,37.73,Estarylla,Safeway,13.29,75
14.64,with free Discount,"Ortho Cyclen,Norgestimate Ethinyl Estradiol",package,12.84,generic,Estarylla,37.73,Estarylla,Target (CVS),16.87,74
89.31,with free Coupon,Epipen,package,112.56,generic,Epinephrine Epipen,400,Epinephrine,Walgreens,112.56,341
89.31,with free Coupon,Epipen,package,112.56,generic,Epinephrine Epipen,400,Epinephrine,CVS Pharmacy,115.99,341
89.31,with free Coupon,Epipen,package,112.56,generic,Epinephrine Epipen,400,Epinephrine,Target (CVS),115.99,341
89.31,with free Coupon,Epipen,package,112.56,generic,Epinephrine Epipen,400,Epinephrine,Ralphs,143.62,694
89.31,with free Coupon,Epipen,package,112.56,generic,Epinephrine Epipen,400,Epinephrine,Rite Aid,129.6,530
89.31,with free Coupon,Epipen,package,112.56,generic,Epinephrine Epipen,400,Epinephrine,Albertsons (Sav-on),186.33,391
89.31,with free Discount,Epipen,package,112.56,generic,Epinephrine Epipen,400,Epinephrine,Costco,294.27,421
89.31,with free Discount,Epipen,package,112.56,generic,Epinephrine Epipen,400,Epinephrine,Walmart,287.35,330
89.31,with free Coupon,Epipen,package,112.56,generic,Epinephrine Epipen,400,Epinephrine,Vons Pharmacy,186.33,391
89.31,with free Coupon,Epipen,package,112.56,generic,Epinephrine Epipen,400,Epinephrine,Safeway,186.33,391
541.34,with free Coupon,Apixaban,tablet,533.01,brand,Eliquis,494.4,Eliquis,Rite Aid,549.93,663
541.34,with free Discount,Apixaban,tablet,533.01,brand,Eliquis,494.4,Eliquis,Walmart,557.12,604
541.34,with free Coupon,Apixaban,tablet,533.01,brand,Eliquis,494.4,Eliquis,CVS Pharmacy,551.6,588
541.34,with free Coupon,Apixaban,tablet,533.01,brand,Eliquis,494.4,Eliquis,Walgreens,553.69,606
541.34,with free Coupon,Apixaban,tablet,533.01,brand,Eliquis,494.4,Eliquis,Target (CVS),551.6,585
541.34,with free Coupon,Apixaban,tablet,533.01,brand,Eliquis,494.4,Eliquis,Albertsons (Sav-on),533.01,540
541.34,with free Coupon,Apixaban,tablet,533.01,brand,Eliquis,494.4,Eliquis,Ralphs,539.37,602
541.34,with free Coupon,Apixaban,tablet,533.01,brand,Eliquis,494.4,Eliquis,Vons Pharmacy,533.01,542
541.34,with free Coupon,Apixaban,tablet,533.01,brand,Eliquis,494.4,Eliquis,Safeway,533.01,538
541.34,with free Coupon,Apixaban,tablet,533.01,brand,Eliquis,494.4,Eliquis,Costco,535.48,586
,with free Coupon,Lovenox,syringe,70.7,generic,Enoxaparin,900,Enoxaparin,CVS Pharmacy,78.58,1049
,with free Coupon,Lovenox,syringe,70.7,generic,Enoxaparin,900,Enoxaparin,Ralphs,70.7,283
,with free Coupon,Lovenox,syringe,70.7,generic,Enoxaparin,900,Enoxaparin,Walgreens,96.79,1057
,with free Discount,Lovenox,syringe,70.7,generic,Enoxaparin,900,Enoxaparin,Walmart,146.52,184
,with free Coupon,Lovenox,syringe,70.7,generic,Enoxaparin,900,Enoxaparin,Target (CVS),78.58,1045
,with free Coupon,Lovenox,syringe,70.7,generic,Enoxaparin,900,Enoxaparin,Rite Aid,80.5,2225
,with free Coupon,Lovenox,syringe,70.7,generic,Enoxaparin,900,Enoxaparin,Costco,99.99,296
,with free Coupon,Lovenox,syringe,70.7,generic,Enoxaparin,900,Enoxaparin,Vons Pharmacy,102.13,276
,with free Coupon,Lovenox,syringe,70.7,generic,Enoxaparin,900,Enoxaparin,Safeway,102.13,272
,with free Coupon,Lovenox,syringe,70.7,generic,Enoxaparin,900,Enoxaparin,Albertsons (Sav-on),102.13,274
7.96,with free Coupon,"Erygel,Eryderm,Ilotycin,Ery",tube of ointment,6.1,generic,Erythromycin,14,Erythromycin,CVS Pharmacy,15.05,21
7.96,with free Coupon,"Erygel,Eryderm,Ilotycin,Ery",tube of ointment,6.1,generic,Erythromycin,14,Erythromycin,Walgreens,12.91,26
7.96,with free Coupon,"Erygel,Eryderm,Ilotycin,Ery",tube of ointment,6.1,generic,Erythromycin,14,Erythromycin,Rite Aid,7.32,30
7.96,with free Coupon,"Erygel,Eryderm,Ilotycin,Ery",tube of ointment,6.1,generic,Erythromycin,14,Erythromycin,Safeway,6.1,21
7.96,with free Coupon,"Erygel,Eryderm,Ilotycin,Ery",tube of ointment,6.1,generic,Erythromycin,14,Erythromycin,Costco,6.1,28
7.96,with free Coupon,"Erygel,Eryderm,Ilotycin,Ery",tube of ointment,6.1,generic,Erythromycin,14,Erythromycin,Albertsons (Sav-on),6.1,26
7.96,with free Coupon,"Erygel,Eryderm,Ilotycin,Ery",tube of ointment,6.1,generic,Erythromycin,14,Erythromycin,Target (CVS),15.05,21
7.96,with free Coupon,"Erygel,Eryderm,Ilotycin,Ery",tube of ointment,6.1,generic,Erythromycin,14,Erythromycin,Ralphs,13.47,19
7.96,retail price,"Erygel,Eryderm,Ilotycin,Ery",tube of ointment,6.1,generic,Erythromycin,14,Erythromycin,Walmart,13.27,
7.96,with free Coupon,"Erygel,Eryderm,Ilotycin,Ery",tube of ointment,6.1,generic,Erythromycin,14,Erythromycin,Vons Pharmacy,6.1,25
39.35,with free Coupon,Estratest,tablet,36.35,generic,Covaryx,105,Esterified Estrogens Methyltestosterone,CVS Pharmacy,46.2,139
39.35,with free Discount,Estratest,tablet,36.35,generic,Covaryx,105,Esterified Estrogens Methyltestosterone,Walgreens,50.16,
39.35,with free Coupon,Estratest,tablet,36.35,generic,Covaryx,105,Esterified Estrogens Methyltestosterone,Ralphs,36.35,138
39.35,with free Coupon,Estratest,tablet,36.35,generic,Covaryx,105,Esterified Estrogens Methyltestosterone,Costco,54.18,108
39.35,with free Coupon,Estratest,tablet,36.35,generic,Covaryx,105,Esterified Estrogens Methyltestosterone,Rite Aid,45.85,141
39.35,with free Coupon,Estratest,tablet,36.35,generic,Covaryx,105,Esterified Estrogens Methyltestosterone,Vons Pharmacy,47.4,127
39.35,with free Coupon,Estratest,tablet,36.35,generic,Covaryx,105,Esterified Estrogens Methyltestosterone,Albertsons (Sav-on),47.4,127
39.35,with free Discount,Estratest,tablet,36.35,generic,Covaryx,105,Esterified Estrogens Methyltestosterone,Walmart,116.55,
39.35,with free Coupon,Estratest,tablet,36.35,generic,Covaryx,105,Esterified Estrogens Methyltestosterone,Safeway,47.4,126
39.35,with free Coupon,Estratest,tablet,36.35,generic,Covaryx,105,Esterified Estrogens Methyltestosterone,Target (CVS),46.2,139
12,with free Discount,"Epaned,Vasotec",tablet,14.36,generic,Enalapril,8.4,Enalapril,CVS Pharmacy,28.93,35
12,retail price,"Epaned,Vasotec",tablet,14.36,generic,Enalapril,8.4,Enalapril,Walgreens,38.99,
12,with free Coupon,"Epaned,Vasotec",tablet,14.36,generic,Enalapril,8.4,Enalapril,Ralphs,14.36,30
12,with free Coupon,"Epaned,Vasotec",tablet,14.36,generic,Enalapril,8.4,Enalapril,Costco,24.05,33
12,with free Coupon,"Epaned,Vasotec",tablet,14.36,generic,Enalapril,8.4,Enalapril,Rite Aid,24.22,130
12,with free Coupon,"Epaned,Vasotec",tablet,14.36,generic,Enalapril,8.4,Enalapril,Vons Pharmacy,14.58,41
12,with free Coupon,"Epaned,Vasotec",tablet,14.36,generic,Enalapril,8.4,Enalapril,Albertsons (Sav-on),14.58,65
12,retail price,"Epaned,Vasotec",tablet,14.36,generic,Enalapril,8.4,Enalapril,Walmart,17.58,
12,with free Coupon,"Epaned,Vasotec",tablet,14.36,generic,Enalapril,8.4,Enalapril,Safeway,14.58,68
12,with free Coupon,"Epaned,Vasotec",tablet,14.36,generic,Enalapril,8.4,Enalapril,Target (CVS),30.01,35
12.16,with free Coupon,Nexium,capsule,9.92,generic,Esomeprazole,14.77,Esomeprazole,Vons Pharmacy,9.92,213
12.16,with free Coupon,Nexium,capsule,9.92,generic,Esomeprazole,14.77,Esomeprazole,Ralphs,11.47,249
12.16,with free Coupon,Nexium,capsule,9.92,generic,Esomeprazole,14.77,Esomeprazole,Costco,13.89,48
12.16,with free Coupon,Nexium,capsule,9.92,generic,Esomeprazole,14.77,Esomeprazole,Walgreens,47.15,226
12.16,with free Coupon,Nexium,capsule,9.92,generic,Esomeprazole,14.77,Esomeprazole,Safeway,9.92,375
12.16,with free Coupon,Nexium,capsule,9.92,generic,Esomeprazole,14.77,Esomeprazole,Albertsons (Sav-on),9.92,210
12.16,with free Coupon,Nexium,capsule,9.92,generic,Esomeprazole,14.77,Esomeprazole,Rite Aid,23.2,255
12.16,with free Discount,Nexium,capsule,9.92,generic,Esomeprazole,14.77,Esomeprazole,CVS Pharmacy,55.64,207
12.16,with free Discount,Nexium,capsule,9.92,generic,Esomeprazole,14.77,Esomeprazole,Walmart,16.48,216
12.16,with free Discount,Nexium,capsule,9.92,generic,Esomeprazole,14.77,Esomeprazole,Target (CVS),55.64,207
7.64,with free Coupon,Lunesta,tablet,9.25,generic,Eszopiclone,9.9,Eszopiclone,CVS Pharmacy,25.65,314
7.64,with free Coupon,Lunesta,tablet,9.25,generic,Eszopiclone,9.9,Eszopiclone,Costco,9.25,28
7.64,with free Coupon,Lunesta,tablet,9.25,generic,Eszopiclone,9.9,Eszopiclone,Rite Aid,16.45,340
7.64,with free Coupon,Lunesta,tablet,9.25,generic,Eszopiclone,9.9,Eszopiclone,Albertsons (Sav-on),14.17,324
7.64,with free Coupon,Lunesta,tablet,9.25,generic,Eszopiclone,9.9,Eszopiclone,Safeway,14.17,259
7.64,with free Coupon,Lunesta,tablet,9.25,generic,Eszopiclone,9.9,Eszopiclone,Ralphs,13.22,113
7.64,with free Discount,Lunesta,tablet,9.25,generic,Eszopiclone,9.9,Eszopiclone,Walgreens,24,
7.64,with free Coupon,Lunesta,tablet,9.25,generic,Eszopiclone,9.9,Eszopiclone,Vons Pharmacy,14.17,259
7.64,with free Coupon,Lunesta,tablet,9.25,generic,Eszopiclone,9.9,Eszopiclone,Target (CVS),25.65,314
7.64,with free Discount,Lunesta,tablet,9.25,generic,Eszopiclone,9.9,Eszopiclone,Walmart,19.89,
6.7,with free Coupon,Zetia,tablet,7.65,generic,Ezetimibe,7.4,Ezetimibe,Ralphs,8.26,88
6.7,with free Coupon,Zetia,tablet,7.65,generic,Ezetimibe,7.4,Ezetimibe,Vons Pharmacy,7.65,226
6.7,with free Coupon,Zetia,tablet,7.65,generic,Ezetimibe,7.4,Ezetimibe,Costco,8.33,139
6.7,with free Coupon,Zetia,tablet,7.65,generic,Ezetimibe,7.4,Ezetimibe,Albertsons (Sav-on),7.65,228
6.7,with free Coupon,Zetia,tablet,7.65,generic,Ezetimibe,7.4,Ezetimibe,CVS Pharmacy,48.14,61
6.7,with free Coupon,Zetia,tablet,7.65,generic,Ezetimibe,7.4,Ezetimibe,Rite Aid,9.72,270
6.7,with free Discount,Zetia,tablet,7.65,generic,Ezetimibe,7.4,Ezetimibe,Walmart,16.86,78
6.7,with free Coupon,Zetia,tablet,7.65,generic,Ezetimibe,7.4,Ezetimibe,Walgreens,29.25,63
6.7,with free Coupon,Zetia,tablet,7.65,generic,Ezetimibe,7.4,Ezetimibe,Target (CVS),48.14,61
6.7,with free Coupon,Zetia,tablet,7.65,generic,Ezetimibe,7.4,Ezetimibe,Safeway,7.65,139
2.55,with free Coupon,Drisdol,capsule,0.8,generic,Ergocalciferol,7.5,Ergocalciferol,CVS Pharmacy,11.91,29
2.55,with free Coupon,Drisdol,capsule,0.8,generic,Ergocalciferol,7.5,Ergocalciferol,Walgreens,8.28,35
2.55,with free Coupon,Drisdol,capsule,0.8,generic,Ergocalciferol,7.5,Ergocalciferol,Ralphs,9.03,36
2.55,with free Coupon,Drisdol,capsule,0.8,generic,Ergocalciferol,7.5,Ergocalciferol,Costco,5.8,15
2.55,with free Coupon,Drisdol,capsule,0.8,generic,Ergocalciferol,7.5,Ergocalciferol,Rite Aid,5.25,30
2.55,with free Coupon,Drisdol,capsule,0.8,generic,Ergocalciferol,7.5,Ergocalciferol,Vons Pharmacy,0.8,32
2.55,with free Coupon,Drisdol,capsule,0.8,generic,Ergocalciferol,7.5,Ergocalciferol,Albertsons (Sav-on),0.8,34
2.55,with free Discount,Drisdol,capsule,0.8,generic,Ergocalciferol,7.5,Ergocalciferol,Walmart,13.11,21
2.55,with free Coupon,Drisdol,capsule,0.8,generic,Ergocalciferol,7.5,Ergocalciferol,Safeway,0.8,36
2.55,with free Coupon,Drisdol,capsule,0.8,generic,Ergocalciferol,7.5,Ergocalciferol,Target (CVS),11.91,29
32.35,with free Coupon,"Estrace,Vagifem,Vivelle Dot,Climara",carton,29.86,generic,Estradiol,69.04,Estradiol,CVS Pharmacy,38.38,99
32.35,with free Coupon,"Estrace,Vagifem,Vivelle Dot,Climara",carton,29.86,generic,Estradiol,69.04,Estradiol,Ralphs,29.86,80
32.35,with free Discount,"Estrace,Vagifem,Vivelle Dot,Climara",carton,29.86,generic,Estradiol,69.04,Estradiol,Target (CVS),38.58,100
32.35,with free Discount,"Estrace,Vagifem,Vivelle Dot,Climara",carton,29.86,generic,Estradiol,69.04,Estradiol,Albertsons (Sav-on),32.36,144
32.35,with free Coupon,"Estrace,Vagifem,Vivelle Dot,Climara",carton,29.86,generic,Estradiol,69.04,Estradiol,Walgreens,39.13,148
32.35,with free Discount,"Estrace,Vagifem,Vivelle Dot,Climara",carton,29.86,generic,Estradiol,69.04,Estradiol,Rite Aid,41.1,173
32.35,with free Discount,"Estrace,Vagifem,Vivelle Dot,Climara",carton,29.86,generic,Estradiol,69.04,Estradiol,Safeway,32.36,144
32.35,with free Coupon,"Estrace,Vagifem,Vivelle Dot,Climara",carton,29.86,generic,Estradiol,69.04,Estradiol,Costco,54.99,70
32.35,with free Discount,"Estrace,Vagifem,Vivelle Dot,Climara",carton,29.86,generic,Estradiol,69.04,Estradiol,Walmart,83.83,107
32.35,with free Discount,"Estrace,Vagifem,Vivelle Dot,Climara",carton,29.86,generic,Estradiol,69.04,Estradiol,Vons Pharmacy,32.36,164
3,with free Coupon,Lexapro,tablet,6.59,generic,Lexapro,3.6,Escitalopram,CVS Pharmacy,35.25,56
3,with free Coupon,Lexapro,tablet,6.59,generic,Lexapro,3.6,Escitalopram,Costco,6.59,48
3,with free Coupon,Lexapro,tablet,6.59,generic,Lexapro,3.6,Escitalopram,Rite Aid,17.8,120
3,with free Coupon,Lexapro,tablet,6.59,generic,Lexapro,3.6,Escitalopram,Walgreens,34.2,62
3,with free Coupon,Lexapro,tablet,6.59,generic,Lexapro,3.6,Escitalopram,Albertsons (Sav-on),6.6,70
3,with free Coupon,Lexapro,tablet,6.59,generic,Lexapro,3.6,Escitalopram,Vons Pharmacy,6.6,85
3,with free Coupon,Lexapro,tablet,6.59,generic,Lexapro,3.6,Escitalopram,Ralphs,10.38,47
3,with free Coupon,Lexapro,tablet,6.59,generic,Lexapro,3.6,Escitalopram,Target (CVS),35.25,56
3,with free Coupon,Lexapro,tablet,6.59,generic,Lexapro,3.6,Escitalopram,Safeway,6.6,89
3,retail price,Lexapro,tablet,6.59,generic,Lexapro,3.6,Escitalopram,Walmart,15,
7.47,with free Coupon,Florinef,tablet,12.88,generic,Fludrocortisone,13.5,Fludrocortisone,CVS Pharmacy,15.85,26
